Gene,logFC,logCPM,F,PValue,FDR,mouse_gene
CD27,-0.614164423764595,0.11057383256953666,0.8153621358739103,0.3724854130714852,0.7009671055711367,Cd27
IDNK,-0.6144678052484994,3.3030377648339626,3.4418548249508953,0.07168910839227582,0.3777343641967927,Idnk
TRIM24,-0.6145090254856697,6.092058956238082,5.451166160340839,0.02519286889080108,0.2467891318846224,Trim24
PIPOX,-0.6148350444855167,7.828835781100293,3.189647724033535,0.0824514949596279,0.3973209583541696,Pipox
KIAA2013,-0.6148539655417035,4.7333584163313605,4.4697208954397345,0.04142610729922025,0.30282224695561005,2510039O18Rik
HPF1,-0.6154978880348616,2.4200671863256566,4.072940625702225,0.05100220560044727,0.3307834449602624,Hpf1
LRRC3,-0.6159664396269697,5.33068159383317,3.7109317438483993,0.06190510311051336,0.3567407295515051,Lrrc3
RPL27A,-0.6162609072625248,7.004177338717096,3.805649898139812,0.0588222635566669,0.3491351322041998,Rpl27a
BOLA2B,-0.6162852482565607,1.5071300924180984,2.4474167558721898,0.12638460474134455,0.4729830733398891,Bola2
SFXN1,-0.6163983140150158,6.718926707864567,7.858400319506525,0.00806589890986692,0.16739842652478312,Sfxn1
HADH,-0.6165442200424338,5.372984298660293,4.026219923633095,0.05228181429839473,0.3351351534323565,Hadh
CCDC117,-0.6175557951561659,5.329563185819803,3.760469937260416,0.06027096585032238,0.35309761186643307,Ccdc117
KRCC1,-0.6181723003567446,4.248108315411288,5.75480553844555,0.02169405765338161,0.23024373201733592,Krcc1
PLEKHF2,-0.6184320151684181,4.025486111618996,5.679335267259488,0.02251148192030844,0.2337317220877279,Plekhf2
CPQ,-0.6185198624815045,6.023334515628807,5.949975295897545,0.01972556121146962,0.22157685442892072,Cpq
HMGCR,-0.6186238687656918,6.776708721227621,1.7643881147047702,0.19235889027538336,0.5549382655359864,Hmgcr
TBCA,-0.618843673562347,4.97492650892447,4.766986862981104,0.035546667046053713,0.2821422429397211,Tbca
SNAI2,-0.6190819769137889,2.7444570050226864,2.065738023821694,0.15919574528172548,0.5187450639115956,Snai2
PEX12,-0.619210529751429,2.4178286282146533,3.4365081215168014,0.071900258739068093,0.3778938511328876,Pex12
POLR3GL,-0.6192608170221309,4.1518037155377545,5.494864835704282,0.02465362863827003,0.24518560594556452,Polr3gl
RPL38,-0.6194344550307361,6.122726353609737,3.0335757204899014,0.09001663309223164,0.4115651154305493,Rpl38
IHH,-0.6195869313953094,-0.24604412293781988,1.3246243978350385,0.2572793903370866,0.6123916785271374,Ihh
SLC5A3,-0.62010018360701,6.1914386077595704,7.021864600148892,0.01184742247960658,0.18445576997231017,Slc5a3
TMED2,-0.6203699125971104,7.433143924360699,2.5818883640724484,0.11674674981084182,0.45721658608944904,Tmed2
CD69,-0.6205230374033691,2.361187234535679,1.223334276337633,0.2759746463969973,0.6263095382393249,Cd69
ARMC1,-0.6209269829861553,4.798448067930938,3.338942620535838,0.0758780844086131,0.3864909083267899,Armc1
ITGBL1,-0.6211837918908736,4.377768173338267,0.8647887459455926,0.35853765485426636,0.6913023413571487,Itgbl1
BPHL,-0.6212457652926474,6.286829389249116,6.0298510908993945,0.01897647287735722,0.21854940515304425,Bphl
PCYT2,-0.6216667939864937,6.448268747440359,3.6865733033821457,0.06272662973710655,0.35792096601977996,Pcyt2
CYP4A22,-0.6222020841959217,6.568989919089263,1.6426228582382447,0.20808201822766512,0.572654099000463,Cyp4a31
SEC14L3,-0.6222601161666369,1.6258763294058916,0.9298031812098512,0.3412862420763211,0.6786945759017344,Sec14l3
COA4,-0.622529092514717,4.473388930608713,4.183893126380159,0.0480996788117771,0.32220543158627163,Coa4
NDUFC2,-0.6228217488452965,5.154508193264262,3.6051435477796496,0.06556224400525743,0.3642436250478632,Ndufc2
C8orf46,-0.6229294841668916,2.9028009274994613,1.1050132406713662,0.30010768408435173,0.6483025030921019,NA
TIMM8B,-0.6231746909859152,2.913392495938065,2.777309403332074,0.10420500884217553,0.4382287528166745,Timm8b
TTC36,-0.6231921389398558,3.2186765582737356,0.7830705275783243,0.38202060877694466,0.707979712881054,Ttc36
NUCB1,-0.6233868966444047,7.461164409484439,5.697824017069965,0.02230818588132531,0.2325985594372474,Nucb1
GLRB,-0.6246708935944318,1.0144533445373305,0.5301514631326744,0.47120832564587656,0.7639503711202508,Glrb
RAB8A,-0.6247194079230537,5.847353937775455,7.496227218348427,0.00951388460474122,0.1756747980507525,Rab8a
SPRY1,-0.6248125499505761,4.504666189806889,3.5196109460375857,0.06869536941695198,0.3714586986083614,Spry1
LAMA3,-0.6252423846928057,4.97235316304935,2.2630462532531577,0.14113418247593593,0.4936348106895993,Lama3
BRIP1,-0.625256536047988,3.860603802228846,4.190224909952195,0.04793962101591936,0.32162208952190424,Brip1
CSDE1,-0.6259137032335365,8.067949933162518,5.368218130807658,0.02625203719415148,0.24994662963123243,Csde1
ABHD14A,-0.6267321292410961,2.064669587834219,2.788967653426225,0.103506874395596,0.4372966900615985,Abhd14a
TCEA3,-0.6268472915346499,6.61637343441396,6.185787120420586,0.01760124949201702,0.2120751570814217,Tcea3
GTF2A1,-0.6281385453190662,5.549905493663219,6.541721621954224,0.01484909840921442,0.19999979157448952,Gtf2a1
KHK,-0.6284317973071633,6.599719781688527,3.931945573774373,0.05497327096074346,0.3436725100336343,Khk
DPY30,-0.6284695133435766,3.220070080839195,3.6261027667051,0.0648189947141109,0.36247290916804265,Dpy30
TMEM14B,-0.6285484022417573,4.215063782147441,4.129888919266707,0.04948901175459871,0.3259605204043924,NA
NR1D2,-0.6287319939243251,5.750658889583458,5.57930167707115,0.02364685029932963,0.2407584185831274,Nr1d2
SAMHD1,-0.6288618586230852,1.4377191176961763,0.7428739812727765,0.3943928647603257,0.7164660773585267,Samhd1
AURKA,-0.62888235576765406,3.056653075825079,1.2862615992784967,0.2641630523021933,0.6179026521195555,Aurka
COX16,-0.629478541251781,3.036991443276841,4.026968099643585,0.05226104564271085,0.3351320702530825,Cox16
IDH1,-0.6297889345768924,7.687044679493013,3.753910825270341,0.06048455705251334,0.35355428094496383,Idh1
AGA,-0.6302871048177656,3.2885576176741784,3.5765539712416072,0.06659142597700234,0.3659427031650371,Aga
WWP1,-0.6303419841273791,7.811717936414651,7.304105324018304,0.01039328895689221,0.179588640459103,Wwp1
SNRPD3,-0.6303844274209998,5.94546029912997,6.1288795097539985,0.01809021492875397,0.2140671938495109,Snrpd3
P4HA1,-0.6305868886931197,7.13536303342901,2.0098744901895604,0.16479484420185672,0.5256315951671117,P4ha1
TRMT112,-0.63152091898945,4.300396811125488,3.340223076487304,0.07582430962903364,0.3864710823306004,Trmt112
TCF19,-0.6322395908602245,2.7985548955009603,1.491045398899346,0.2299164225826913,0.5881569150090965,Tcf19
MET,-0.6322537091836359,7.481840918809823,4.091879007002345,0.05049339439144607,0.328774293240953,Met
C1QTNF3-AMACR,-0.6323906084667729,2.943949240706022,1.0667508016150125,0.3085043230466844,0.6535655612751871,NA
KCNJ8,-0.6327818178781102,3.667315248687475,0.36803710131823825,0.5478471304704068,0.810723238230703,Kcnj8
ZNRF3,-0.6332729284556288,4.696077441124746,4.177066603660954,0.04827290288562932,0.32258093963095097,Znrf3
BLID,-0.6338013218848227,0.2268164885941419,1.519730809135038,0.22557473514771356,0.5849715933916924,NA
FTH1P2,-0.6340007838533062,1.3273657437830797,1.1348344010366809,0.29377237652671745,0.6424180418116024,NA
PRDX1,-0.6340930091308231,6.757080737926381,2.2858994466534437,0.13920133688582303,0.4903281579891822,Prdx1
SLC39A4,-0.6346642822378019,-0.46052376056510247,0.9228174743180306,0.34308373305887985,0.6803646696454895,Slc39a4
IFIT3,-0.6347195154055489,4.998271881189442,3.0003944352934044,0.0917241582728714,0.4143263249957787,Ifit3
TMEM42,-0.6347777104726022,2.4973563706068544,5.51015095127254,0.02446796904966181,0.24407390140782825,Tmem42
PHLPP1,-0.6358598735541067,5.820285518318695,7.380711380614432,0.01003259183079871,0.17818310316669198,Phlpp1
NKD2,-0.635930778536195,0.41139531960193937,0.777765585467758,0.3836207423606254,0.70913875741999155,Nkd2
FCRL6,-0.6359476378106753,1.0425778105361485,1.8489399572212872,0.18228266913887145,0.5464726771110966,Fcrl6
MROH7,-0.6363771011880247,3.770106404244991,1.598825031365996,0.2141182032040354,0.5777554065219636,Mroh7
NOMO2,-0.6369209848784647,5.934697288922542,3.8772394671159742,0.05660514343425998,0.3452083263823463,Nomo1
PRH1-PRR4,-0.6370978618400658,0.5127241073281834,0.9585342327475176,0.33402853135450516,0.6730882186023428,NA
MOCS2,-0.6380512720645239,4.881018500105394,4.87048749623076,0.03371923740172147,0.27601872497076446,Mocs2
JAGN1,-0.6389180949573801,2.3523356532992405,1.7396470401516195,0.19543355374087948,0.5594533729304811,Jagn1
COQ5,-0.6389239319396872,3.833023345684091,5.84368039973216,0.02077247032708036,0.2257872712820027,Coq5
OMA1,-0.6392121539140075,4.3615122499915095,11.962037922029891,0.00140208572578907,0.14658895002727643,Oma1
POMP,-0.6392966000924333,3.833280430657002,2.7332372016124125,0.10689313378402825,0.4427702299343938,Pomp
RP11-673C5.1,-0.6395002975937446,4.953746954701467,9.611732054593933,0.00372353393536941,0.1581209693531294,NA
FUOM,-0.6402474601946441,4.654565171723174,4.429271069279343,0.04230541241744339,0.303755853082931,Fuom
CYP2B7P,-0.6403206923416098,8.512364780394593,1.0167420562381355,0.31995907209032576,0.6622483287633243,NA
POLR2K,-0.6405857197167044,3.868546814833631,2.2472847116996397,0.1424854842876887,0.49604166806076494,Polr2k
PDGFRA,-0.640774899845077,4.939294166063855,1.0402611141939426,0.31450198146624375,0.6583965956756116,Pdgfra
FABP1,-0.6408259534312433,9.166188833842188,1.1254316401617963,0.2957507103644214,0.6441838663431888,Fabp1
HSD17B7,-0.6415070406570615,5.57500267281262,2.3528537450972227,0.1337134844496864,0.48422687441912454,Hsd17b7
GPX4,-0.6418005629318404,6.467802868531483,5.245865698343539,0.0279037709110222,0.2563046769230911,Gpx4
PBLD,-0.642208580248008,7.328495471271161,4.109683895965318,0.05002014133874228,0.3278899661804301,Pbld1
PBLD,-0.642208580248008,7.328495471271161,4.109683895965318,0.05002014133874228,0.3278899661804301,Pbld2
OLFM2,-0.6428797463288428,4.576727290397411,1.2920336952779703,0.26311241481834036,0.6171168508283635,Olfm2
SUMO3,-0.6429195835536741,4.622878136123681,4.394849665522217,0.04306982600740671,0.3064041584049748,Sumo3
NR4A3,-0.6431480934782947,3.5491797145542385,1.5244566683850225,0.22486924623265117,0.5846268442484799,Nr4a3
DNAJB4,-0.6435983634353012,4.6038782631333,6.07459544332242,0.01857034936272429,0.21648807418690377,Dnajb4
UQCRB,-0.6436643450690943,6.3501498706271,3.9800885926465774,0.05358016784164316,0.3390724064337752,Uqcrb
SLC10A5,-0.6437045066546543,4.861418151056069,5.754055094085412,0.02170202556139857,0.23024373201733592,Slc10a5
PTH2R,-0.6440032409438723,3.307478718628879,0.962119916867726,0.3331376947109843,0.6724642011397822,Pth2r
MPLKIP,-0.644014052509335,5.010927665945555,6.202130578211901,0.01746347684878736,0.21103085154727025,Mplkip
C2,-0.6441361129015416,8.653247046435709,3.034309660603191,0.0899792723861512,0.4115651154305493,C2
CXCL12,-0.6448477590239314,5.805440949667059,1.6308213416178572,0.2096877434292021,0.5738441018153445,Cxcl12
DNAJC19,-0.6449205466702089,3.9543145201904233,3.938191670547917,0.05479028751625844,0.3430935403643189,Dnajc19
COX6A1,-0.6458150248487579,5.743032399633223,2.013424855270617,0.16443213501265133,0.5249557148011581,Cox6a1
RDH10,-0.6459056770828777,6.019505162194101,2.917722353394166,0.09614022716113522,0.4245733475350561,Rdh10
TRGV10,-0.646119675360874,-0.2742513694557061,1.180457747658637,0.2844161266616394,0.6341103225310997,NA
ZNF99,-0.6461967474729087,2.2504419518134915,0.8860902346611873,0.3527537545218883,0.687162649875834,Zfp729a
ZNF99,-0.6461967474729087,2.2504419518134915,0.8860902346611873,0.3527537545218883,0.687162649875834,Zfp738
C18orf32,-0.6464226243503096,4.5888495136224865,5.204010146968588,0.02849450219831323,0.2580284351362249,BC031181
FAM124B,-0.6466550897930876,1.442351769408366,1.7316275351337682,0.19644291380043988,0.5603110297068401,Fam124b
